wk_code,wk_naam,jaar,lbm,afw,fys,onv,soc,vrz,won
WK051213,Wijk 13 Hoog Dalem,2022,4.160353076414714,0.05808822527102942,-0.011407767608734812,0.05577661907464656,0.059245889188115276,-0.07296222100973046,0.0274357056267326
WK051214,Wijk 14 Bedrijventerrein Oost,2002,4.2198488585229565,0.11758400737927073,NA,NA,NA,NA,NA
WK051214,Wijk 14 Bedrijventerrein Oost,2008,4.229992296138467,0.12772744499478156,NA,NA,NA,NA,NA
WK051214,Wijk 14 Bedrijventerrein Oost,2012,4.211701927278268,0.10943707613458299,NA,NA,NA,NA,NA
WK051214,Wijk 14 Bedrijventerrein Oost,2014,4.18387673975794,0.0816118886142551,0.015238816772496892,-0.009053569357675774,0.0502573458653879,-0.0368209120466201,0.061990207380665886
WK051214,Wijk 14 Bedrijventerrein Oost,2016,4.269191593777897,0.1669267426342121,NA,NA,NA,NA,NA
WK051214,Wijk 14 Bedrijventerrein Oost,2018,4.266012738831608,0.16374788768792328,-0.01389964199925566,0.03282767317685239,0.061403924641861556,0.004023467591858486,0.07939246427660633
WK051214,Wijk 14 Bedrijventerrein Oost,2020,4.2445077921392516,0.14224294099556672,-0.0050279743038405345,0.03136706164226089,0.03352987305165851,0.019158852496099634,0.06321512810938812
WK051214,Wijk 14 Bedrijventerrein Oost,2022,4.148876320944616,0.04661146980093082,-0.016588927278467166,-0.0070281279743464415,0.02862338087294893,-0.019577104076872884,0.061182248257668256
WK051215,Wijk 15 Papland,2002,4.232328972464606,0.13006412132092038,NA,NA,NA,NA,NA
WK051215,Wijk 15 Papland,2008,4.297149155043878,0.1948843039001937,NA,NA,NA,NA,NA
WK051215,Wijk 15 Papland,2012,4.132841124016197,0.03057627287251246,NA,NA,NA,NA,NA
WK051215,Wijk 15 Papland,2014,4.172590951213576,0.0703261000698906,-0.13110300959756888,0.07671139045677826,0.1350023064853613,-0.06880074593404767,0.058516158659367344
WK051215,Wijk 15 Papland,2016,4.012924589862676,-0.08934026128100873,NA,NA,NA,NA,NA
WK051215,Wijk 15 Papland,2018,4.187454272094056,0.08518942095037094,-0.16123372629680785,0.08999109403211546,0.12038042952544958,-0.027913430223849352,0.06396505391346294
WK051215,Wijk 15 Papland,2020,4.185223797441538,0.0829589462978533,-0.15484221012700358,0.10051006202431877,0.07982501609099338,-0.017032839976216612,0.07449891828576101
WK051215,Wijk 15 Papland,2022,4.101363386472818,-9.014646708673167e-4,-0.15277287745780513,0.06478528768870052,0.08101002986912735,-0.060036257508553126,0.06611235273766308
WK051216,Wijk 16 schotdeuren,2002,4.272593461049895,0.17032860990620935,NA,NA,NA,NA,NA
WK051216,Wijk 16 schotdeuren,2008,4.257125028232773,0.15486017708908792,NA,NA,NA,NA,NA
WK051216,Wijk 16 schotdeuren,2012,4.271655686809152,0.16939083566546637,NA,NA,NA,NA,NA
WK051216,Wijk 16 schotdeuren,2014,4.255233924895192,0.15296907375150756,-0.017634631545542855,0.06227932394244983,0.10347696223385705,-0.055212886850123176,0.060060305970866215
WK051216,Wijk 16 schotdeuren,2016,4.219778289625521,0.11751343848183624,NA,NA,NA,NA,NA
WK051216,Wijk 16 schotdeuren,2018,4.2868527029060655,0.18458785176238054,-0.009437643655700316,0.05765844765290215,0.07319627275461152,-0.007047948174566197,0.07021872318513357
WK051216,Wijk 16 schotdeuren,2020,4.315646621395396,0.21338177025171026,-0.014663723173241546,0.051326474990970754,0.11039910107010763,0.01604441236340065,0.05027550500047245
WK051216,Wijk 16 schotdeuren,2022,4.24914624823833,0.14688139709464407,-0.012967263385206373,0.039662749805549825,0.10393125961918093,-0.03459902382593008,0.05085367488104963
WK051217,Wijk 17 Bedrijventerrein Noord,2002,4.188568954307262,0.0863041031635765,NA,NA,NA,NA,NA
WK051217,Wijk 17 Bedrijventerrein Noord,2008,4.442795040815798,0.3405301896721129,NA,NA,NA,NA,NA
WK051217,Wijk 17 Bedrijventerrein Noord,2012,4.360726481107958,0.25846162996427235,NA,NA,NA,NA,NA
WK051217,Wijk 17 Bedrijventerrein Noord,2014,4.363756530691837,0.26149167954815145,-0.010324121483688942,0.15475578791017014,0.13513630672911925,-0.08848334892437482,0.07040705531692543
WK051217,Wijk 17 Bedrijventerrein Noord,2016,4.346954817651919,0.2446899665082336,NA,NA,NA,NA,NA
WK051217,Wijk 17 Bedrijventerrein Noord,2018,4.348181230337876,0.24591637919419096,0.002347604778905943,0.13164781114454185,0.09871772659291045,-0.05970057357679981,0.07290381025463255
WK051217,Wijk 17 Bedrijventerrein Noord,2020,4.349050437106552,0.2467855859628667,0.005035839372603268,0.07918348189419844,0.1312213286072192,-0.036155414488168836,0.06750035057701437
WK051217,Wijk 17 Bedrijventerrein Noord,2022,4.315097862020573,0.21283301087688766,-0.003084790007028937,0.11327469110719202,0.12206587613760006,-0.08723189997277081,0.06780913361189467
WK051218,Wijk 18 Landelijk gebied West,2002,4.245522377254584,0.14325752611089884,NA,NA,NA,NA,NA
WK051218,Wijk 18 Landelijk gebied West,2008,4.254035357680313,0.15177050653662794,NA,NA,NA,NA,NA
WK051218,Wijk 18 Landelijk gebied West,2012,4.168936518765486,0.06667166762180088,NA,NA,NA,NA,NA
WK051218,Wijk 18 Landelijk gebied West,2014,4.160633191542913,0.05836834039922729,-0.10981156758626438,0.08957829684837927,0.10763694192490242,-0.1322772851187135,0.10324195433092327
WK051218,Wijk 18 Landelijk gebied West,2016,4.161462071315184,0.05919722017149872,NA,NA,NA,NA,NA
WK051218,Wijk 18 Landelijk gebied West,2018,4.25227490209666,0.1500100509529754,-0.04793144175209597,0.11099812311968196,0.08069040031735665,-0.10314040754939605,0.10939337681742851
WK051218,Wijk 18 Landelijk gebied West,2020,4.252928063379081,0.15066321223539642,-0.08520993103969877,0.08112694074139376,0.13574135116544694,-0.09081410617294923,0.10981895754120333
WK051218,Wijk 18 Landelijk gebied West,2022,4.235263223395631,0.13299837225194516,-0.07472784752184101,0.08389531776932947,0.14065430685988303,-0.12265781927672842,0.10583441442130218
WK051219,Wijk 19 Landelijk gebied Noord,2002,4.328990626402772,0.22672577525908721,NA,NA,NA,NA,NA
WK051219,Wijk 19 Landelijk gebied Noord,2008,4.35149386879151,0.24922901764782512,NA,NA,NA,NA,NA
WK051219,Wijk 19 Landelijk gebied Noord,2012,4.101721311221339,-5.435399223463477e-4,NA,NA,NA,NA,NA
WK051219,Wijk 19 Landelijk gebied Noord,2014,4.078382902696046,-0.023881948447638912,-0.09333989818836402,-0.040722669490245084,0.08240206433454128,-0.06391979886308452,0.09169835375951285
WK051219,Wijk 19 Landelijk gebied Noord,2016,4.177232570753216,0.07496771960953108,NA,NA,NA,NA,NA
WK051219,Wijk 19 Landelijk gebied Noord,2018,4.316879664750525,0.21461481360683976,-0.05011763351772952,0.11764449933647443,0.0763578595192595,-0.023465020428384387,0.09419510869722003
WK051219,Wijk 19 Landelijk gebied Noord,2020,4.2899439583187595,0.1876791071750743,-0.06240033499617337,0.08220868189642729,0.1444196410525062,-0.005392414156366598,0.028843533378680508
WK051219,Wijk 19 Landelijk gebied Noord,2022,4.216140527463813,0.11387567632012807,-0.046247448447047645,0.03891269283021965,0.14216578627113985,-0.05255371309443435,0.03159835876025058
WK051301,Binnenstad,2002,4.018810219099675,-0.08345463204400999,NA,NA,NA,NA,NA
WK051301,Binnenstad,2008,4.074120647638381,-0.028144203505304298,NA,NA,NA,NA,NA
WK051301,Binnenstad,2012,4.081526731818234,-0.020738119325451804,NA,NA,NA,NA,NA
WK051301,Binnenstad,2014,4.04930335050183,-0.052961500641855085,-0.004296160827551339,-0.1441860186360473,-0.033160169670383315,0.1467084375334887,-0.01802758904136208
WK051301,Binnenstad,2016,4.102469795665325,2.049445216397481e-4,NA,NA,NA,NA,NA
WK051301,Binnenstad,2018,4.113375326166716,0.01111047502303138,-0.012837624664807928,-0.10690384575949002,-0.034598241293934504,0.1476416770207856,0.017808509720477976
WK051301,Binnenstad,2020,4.089181560373738,-0.013083290769947591,-0.004622626587733302,-0.10484572439107873,-0.03847179239044124,0.15630662526123218,-0.02144977266192675
WK051301,Binnenstad,2022,4.100424168655057,-0.0018406824886283545,-0.00202765830323882,-0.12568128135459908,-0.03974166261627011,0.14495205368913558,0.020657866096343777
WK051302,De Korte Akkeren,2002,3.9383433034981463,-0.1639215476455386,NA,NA,NA,NA,NA
WK051302,De Korte Akkeren,2008,3.9356241101716956,-0.1666407409719892,NA,NA,NA,NA,NA
WK051302,De Korte Akkeren,2012,3.9704414790848843,-0.13182337205880085,NA,NA,NA,NA,NA
WK051302,De Korte Akkeren,2014,3.9414223959387145,-0.1608424552049708,-0.024369237411606796,-0.12307915617366318,-0.03716966788159229,0.08829961869762976,-0.06452401243573853
WK051302,De Korte Akkeren,2016,3.9907600211617247,-0.111504829981961,NA,NA,NA,NA,NA
WK051302,De Korte Akkeren,2018,3.9961227313189633,-0.106142119824722,-0.024776043575798563,-0.09396533438500901,-0.03824258214202245,0.10281580640669703,-0.05197396612858931
WK051302,De Korte Akkeren,2020,4.031580662293717,-0.07068418884996842,-0.022184303853744293,-0.07646290423945679,-0.03894192060085575,0.11821858966824964,-0.05131364982416151
WK051302,De Korte Akkeren,2022,3.9872617840835707,-0.11500306706011502,-0.02249382255210166,-0.10417313200474974,-0.03916099448350039,0.09351879929102357,-0.042693917310787095
WK051303,Bloemendaal,2002,4.018756281735827,-0.08350856940785754,NA,NA,NA,NA,NA
WK051303,Bloemendaal,2008,4.053179909136475,-0.049084942007210204,NA,NA,NA,NA,NA
WK051303,Bloemendaal,2012,4.063796769044173,-0.03846808209951256,NA,NA,NA,NA,NA
WK051303,Bloemendaal,2014,4.057266201906838,-0.04499864923684649,-0.01604752775552082,-0.03464448821567464,-0.019975305457423927,0.05811391133176059,-0.03244523913998797
WK051303,Bloemendaal,2016,4.091039941004233,-0.01122491013945169,NA,NA,NA,NA,NA
WK051303,Bloemendaal,2018,4.129961781114804,0.027696929971118275,-0.019733158364675592,0.0068129771627918985,-0.019107442538803428,0.07441186245468749,-0.014687308742882398
WK051303,Bloemendaal,2020,4.159688714170074,0.057423863026388994,-0.010683557176519233,0.0074551749330974745,-0.005448850028894912,0.08515035931557825,-0.01904926401687287
WK051303,Bloemendaal,2022,4.145739323538546,0.04347447239486079,-0.009783937666925476,-0.012751355336977263,-0.006747915308051446,0.08413859412912905,-0.011380913422314409
WK051304,Plaswijck,2002,3.998644102546298,-0.10362074859738717,NA,NA,NA,NA,NA
WK051304,Plaswijck,2008,4.024849034615933,-0.07741581652775274,NA,NA,NA,NA,NA
WK051304,Plaswijck,2012,4.044063031732591,-0.05820181941109422,NA,NA,NA,NA,NA
WK051304,Plaswijck,2014,4.0532867926666505,-0.04897805847703521,0.0047117649364838594,-0.054031194591313246,-0.01625809193830733,0.02370049626456913,-0.007101033148467889
WK051304,Plaswijck,2016,4.073794216276772,-0.028470634866913414,NA,NA,NA,NA,NA
WK051304,Plaswijck,2018,4.111258238376229,0.00899338723254407,-5.095200669808524e-4,-0.00998314595711459,-0.015482088049212814,0.0343212901260844,6.468511797676291e-4
WK051304,Plaswijck,2020,4.125310737672786,0.02304588652910117,0.0035531946480255434,-0.006300094186474108,-0.01436625288400637,0.043662900126904276,-0.003503861175348458
WK051304,Plaswijck,2022,4.1318303844956334,0.02956553335194799,0.0061076187517500975,-0.006306387180125946,-0.015529638163846225,0.036694514533026794,0.008599425411143011
WK051305,Noord,2002,3.9536468140387413,-0.14861803710494398,NA,NA,NA,NA,NA
WK051305,Noord,2008,3.9761471477840664,-0.12611770335961844,NA,NA,NA,NA,NA
WK051305,Noord,2012,3.9900901377497764,-0.11217471339390891,NA,NA,NA,NA,NA
WK051305,Noord,2014,4.0197454565674695,-0.08251939457621628,-0.015732877337674735,-0.06648131986744063,-0.026105405614434335,0.06978412660598893,-0.04398391836265579
WK051305,Noord,2016,4.041763162776554,-0.06050168836713217,NA,NA,NA,NA,NA
WK051305,Noord,2018,4.071992934865152,-0.030271916278532707,-0.017100831221634277,-0.0403979572657278,-0.019645707509829257,0.07784586507814673,-0.0309732853594884
WK051305,Noord,2020,4.09065125873848,-0.011613592405205738,-0.00991437983537951,-0.038425578898127484,-0.022528330633647356,0.08829211068817895,-0.02903741372623063
WK051305,Noord,2022,4.114721895592412,0.012457044448727358,-0.0061374533627693365,-0.017420061011973114,-0.024661394253526137,0.08105109290821347,-0.02037513983121779
WK051306,Kort Haarlem,2002,4.041690923695634,-0.060573927448050714,NA,NA,NA,NA,NA
WK051306,Kort Haarlem,2008,4.0277392376729075,-0.0745256134707778,NA,NA,NA,NA,NA
WK051306,Kort Haarlem,2012,4.045426898906866,-0.05683795223681918,NA,NA,NA,NA,NA
WK051306,Kort Haarlem,2014,4.016155993486015,-0.08610885765767105,-0.015379005143849949,-0.10324188097341785,-0.029658999872543453,0.09957367907709704,-0.0374026507449571
WK051306,Kort Haarlem,2016,4.0169839488751,-0.08528090226858502,NA,NA,NA,NA,NA
WK051306,Kort Haarlem,2018,4.04614664419023,-0.05611820695345481,-0.02460753280226709,-0.07782602575174823,-0.026333797353784653,0.08710189495416959,-0.0144527459998247
WK051306,Kort Haarlem,2020,4.04528941608966,-0.056975435054024956,-0.01339208844331368,-0.0850605083516252,-0.023041716930699573,0.08585159257222345,-0.021332713900610294
WK051306,Kort Haarlem,2022,4.0509197422455925,-0.05134510889809295,-0.013506611350487724,-0.08447650815717643,-0.02738363506423764,0.0788190728304968,-0.004797427156688245
WK051307,Goverwelle,2002,3.9024108889649707,-0.19985396217871512,NA,NA,NA,NA,NA
WK051307,Goverwelle,2008,3.87843287851631,-0.22383197262737495,NA,NA,NA,NA,NA
WK051307,Goverwelle,2012,3.843987553324366,-0.25827729781931913,NA,NA,NA,NA,NA
WK051307,Goverwelle,2014,3.9129955606094873,-0.1892692905341982,-0.007262233579439526,-0.09903456742957381,-0.015256876557469577,-0.02409732371236356,-0.04361828925535198
WK051307,Goverwelle,2016,3.9251043523107736,-0.1771604988329114,NA,NA,NA,NA,NA
WK051307,Goverwelle,2018,3.937652121184485,-0.1646127299591998,-0.017099831840545986,-0.0766772971961291,-0.02417110427807205,-0.02458782742089848,-0.022076669223554495
WK051307,Goverwelle,2020,3.9799533951960773,-0.1223114559476078,-0.018444419813201145,-0.035956063942705854,-0.02393918151302974,-0.017423428368074048,-0.026548362310597297
WK051307,Goverwelle,2022,3.993523342722284,-0.10874150842140141,-0.005635142515206408,-0.04714529345106355,-0.021040492540823588,-0.02809849820521643,-0.006822081709091679
WK051308,Stolwijkersluis,2002,4.329205719205308,0.22694086806162234,NA,NA,NA,NA,NA
WK051308,Stolwijkersluis,2008,4.264579566804339,0.16231471566065386,NA,NA,NA,NA,NA
WK051308,Stolwijkersluis,2012,4.28953327321473,0.18726842207104571,NA,NA,NA,NA,NA
WK051308,Stolwijkersluis,2014,4.188916302555948,0.0866514514122629,-0.07312893471581047,-0.008656954625423773,0.08597215390435711,0.023150258940035126,0.05931492790910458
WK051308,Stolwijkersluis,2016,4.231632078435187,0.1293672272915017,NA,NA,NA,NA,NA
WK051308,Stolwijkersluis,2018,4.249245091060508,0.14698023991682221,-0.05799974827164355,0.032010944753755856,0.07598918554080095,0.026628460327184272,0.07035139756672437
WK051308,Stolwijkersluis,2020,4.215464990704305,0.11320013956061978,-0.06758808684453631,0.030958121013566448,0.06391885912403969,0.0386861346433624,0.04722511162418707
WK051308,Stolwijkersluis,2022,4.217826798937333,0.115561947793648,-0.06120872427589536,0.01157132420077951,0.06094853330699442,0.037743515026403184,0.0665072995353661
WK051309,Westergouwe,2002,4.606353517713371,0.5040886665696857,NA,NA,NA,NA,NA
WK051309,Westergouwe,2008,4.702227108775091,0.5999622576314058,NA,NA,NA,NA,NA
WK051309,Westergouwe,2012,4.771019914314801,0.6687550631711159,NA,NA,NA,NA,NA
WK051309,Westergouwe,2014,4.328982318539136,0.22671746739545076,0.006605444923774403,-0.00860930869383552,0.17717242889640508,-0.03760408502012702,0.08915298728923367
WK051309,Westergouwe,2016,4.5771615469870515,0.4748966958433658,NA,NA,NA,NA,NA
WK051309,Westergouwe,2018,4.09161367304589,-0.010651178097795257,-0.0451255928254834,-0.03146395981393872,0.0713274297679214,-0.022528243664329064,0.017139188438034265
WK051309,Westergouwe,2020,4.1872499321429375,0.08498508099925188,-0.018470910001126186,0.00951937360355213,0.07222942303022488,0.0031602929299122,0.018546901436688624
WK051309,Westergouwe,2022,4.131935487484021,0.02967063634033575,-0.02644860674001446,-0.014160634436305768,0.06609656391904283,-0.015878724328364183,0.020062037925977112
WK051801,Wijk 01 Oostduinen,2002,4.670523481171254,0.5682586300275689,NA,NA,NA,NA,NA
WK051801,Wijk 01 Oostduinen,2008,4.645642433244442,0.5433775821007565,NA,NA,NA,NA,NA
WK051801,Wijk 01 Oostduinen,2012,4.6105526728978035,0.5082878217541182,NA,NA,NA,NA,NA
WK051801,Wijk 01 Oostduinen,2014,4.5692933019679955,0.4670284508243103,0.14917474745728596,0.1434038793912843,-7.617665862617029e-4,0.1522156647866051,0.02299592577539622
WK051801,Wijk 01 Oostduinen,2016,4.614464229310639,0.5121993781669536,NA,NA,NA,NA,NA
WK051801,Wijk 01 Oostduinen,2018,4.623150495540508,0.5208856443968228,0.19966052272813448,0.12075362371107062,-0.00612036111270986,0.17734634243586678,0.02924551663446029
WK051801,Wijk 01 Oostduinen,2020,4.710847828172894,0.6085829770292088,0.2691843840610575,0.1439174325705377,-0.0016317844441234852,0.17884253031234315,0.01827041452939404
WK051802,Wijk 02 Belgisch Park,2002,4.305220963048235,0.20295611190454982,NA,NA,NA,NA,NA
WK051802,Wijk 02 Belgisch Park,2008,4.30946525334157,0.20720040219788508,NA,NA,NA,NA,NA
WK051802,Wijk 02 Belgisch Park,2012,4.297540563704074,0.19527571256038823,NA,NA,NA,NA,NA
WK051802,Wijk 02 Belgisch Park,2014,4.322881627110931,0.22061677596724613,0.12264376576176259,-0.04056828971222197,-0.02676617727790718,0.15280165171778295,0.012505825477829458
WK051802,Wijk 02 Belgisch Park,2016,4.391705004276314,0.2894401531326293,NA,NA,NA,NA,NA
WK051802,Wijk 02 Belgisch Park,2018,4.3550555627156875,0.25279071157200184,0.09817754829859475,-0.02168748367570433,-0.030207743830605562,0.18516299641418796,0.021345394365528705
WK051802,Wijk 02 Belgisch Park,2020,4.364531653580243,0.2622668024365573,0.11000326291057923,-0.015748289672952318,-0.028265602117172283,0.17634182036540197,0.019935610950700417
WK051802,Wijk 02 Belgisch Park,2022,4.369643705153517,0.26737885400983163,0.11035456334293599,-0.04891209492920696,-0.03693062594925175,0.20603529159161016,0.03683171995374393
WK051803,Wijk 03 Westbroekpark en Duttendel,2002,4.544308954004574,0.4420441028608889,NA,NA,NA,NA,NA
WK051803,Wijk 03 Westbroekpark en Duttendel,2008,4.553786124888926,0.45152127374524204,NA,NA,NA,NA,NA
WK051803,Wijk 03 Westbroekpark en Duttendel,2012,4.525415092307695,0.42315024116401023,NA,NA,NA,NA,NA
WK051803,Wijk 03 Westbroekpark en Duttendel,2014,4.527524745306443,0.4252598941627579,0.11475048006675401,0.08902142762117862,0.0362257156930065,0.11017200240096905,0.07509026838084942
WK051803,Wijk 03 Westbroekpark en Duttendel,2016,4.5097893206781166,0.4075244695344311,NA,NA,NA,NA,NA
WK051803,Wijk 03 Westbroekpark en Duttendel,2018,4.516061688296552,0.4137968371528662,0.09272395230397382,0.06428384366835063,0.0349524474048955,0.14672493670700223,0.07511165706864367
WK051803,Wijk 03 Westbroekpark en Duttendel,2020,4.528516665890853,0.4262518147471681,0.0964365216707883,0.08937630417153276,0.03261913402749885,0.13957010082361354,0.06824975405373435
WK051803,Wijk 03 Westbroekpark en Duttendel,2022,4.5508131563005785,0.4485483051568932,0.10866907788331608,0.06662444985702248,0.027559199209574125,0.17247941761035837,0.07321616059662192
WK051804,Wijk 04 Benoordenhout,2002,4.482051009536214,0.37978615839252877,NA,NA,NA,NA,NA
WK051804,Wijk 04 Benoordenhout,2008,4.472934714040786,0.37066986289710113,NA,NA,NA,NA,NA
WK051804,Wijk 04 Benoordenhout,2012,4.443038964816645,0.34077411367295973,NA,NA,NA,NA,NA
WK051804,Wijk 04 Benoordenhout,2014,4.445852184645289,0.3435873335016035,0.07629274371441234,0.06794539112722679,0.014129513983483966,0.16181821348693406,0.023401471189546004
WK051804,Wijk 04 Benoordenhout,2016,4.470085181328027,0.36782033018434224,NA,NA,NA,NA,NA
WK051804,Wijk 04 Benoordenhout,2018,4.465238608627047,0.3629737574833615,0.07095659611739524,0.061690568135039675,0.011548833366031198,0.18890367380237555,0.029874086062519584
WK051804,Wijk 04 Benoordenhout,2020,4.454277389198257,0.35201253805457144,0.07515627451131796,0.05800468264455108,0.011032827773726224,0.18468638381140295,0.023132369313572935
WK051804,Wijk 04 Benoordenhout,2022,4.476169807140525,0.3739049559968402,0.08370071082274089,0.038764647765304035,0.005717522212522595,0.2073933671403322,0.03832870805594022
WK051805,Wijk 05 Archipelbuurt,2002,4.3650399663931685,0.2627751152494829,NA,NA,NA,NA,NA
WK051805,Wijk 05 Archipelbuurt,2008,4.409114954918705,0.30685010377501987,NA,NA,NA,NA,NA
WK051805,Wijk 05 Archipelbuurt,2012,4.385356927134847,0.2830920759911615,NA,NA,NA,NA,NA
WK051805,Wijk 05 Archipelbuurt,2014,4.411411831785099,0.3091469806414133,0.05777078279325901,0.00936525187577231,-0.02393801944754436,0.22714262483010578,0.03880634058982031
WK051805,Wijk 05 Archipelbuurt,2016,4.4488187828695835,0.34655393172589827,NA,NA,NA,NA,NA
WK051805,Wijk 05 Archipelbuurt,2018,4.4650943316875145,0.36282948054382863,0.04635503334624298,0.03014213961925121,-0.031491355280943434,0.2680931425986592,0.04973052026061839
WK051805,Wijk 05 Archipelbuurt,2020,4.48753064972005,0.38526579857636434,0.06781150527936279,0.0395270991406956,-0.034440144712290455,0.26044354892314464,0.0519237899454515
WK051805,Wijk 05 Archipelbuurt,2022,4.50210503378828,0.39984018264459453,0.05897856131407291,0.011923914101151874,-0.03514941495981752,0.3023991072823292,0.06168801490685771
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2002,4.508526239257932,0.40626138811424706,NA,NA,NA,NA,NA
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2008,4.565105982048249,0.4628411309045633,NA,NA,NA,NA,NA
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2012,4.541510689347421,0.43924583820373525,NA,NA,NA,NA,NA
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2014,4.526858808851862,0.4245939577081761,0.0933992269953657,0.06209691609658924,0.019078353482214122,0.15406868263479429,0.09595077849921241
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2016,4.504629684128364,0.40236483298467823,NA,NA,NA,NA,NA
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2018,4.574570636317841,0.47230578517415545,0.07164132601849671,0.09833947198989132,0.01960947679730507,0.19205131263487413,0.09066419773358797
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2020,4.525611340133863,0.42334648899017746,0.07965761906322018,0.07155818528808895,0.01461120458889977,0.1728701990845432,0.08464928096542501
WK051806,Wijk 06 Van Stolkpark en Scheveningse Bo,2022,4.5690517869928104,0.46678693584912595,0.09208465569982535,0.052210946736584184,0.00806964436295129,0.21180601249796058,0.10261567655180437
WK051807,Wijk 07 Scheveningen,2002,4.259645514000691,0.15738066285700505,NA,NA,NA,NA,NA
WK051807,Wijk 07 Scheveningen,2008,4.256701659495747,0.15443680835206278,NA,NA,NA,NA,NA
WK051807,Wijk 07 Scheveningen,2012,4.232050550824944,0.12978569968125833,NA,NA,NA,NA,NA
WK051807,Wijk 07 Scheveningen,2014,4.2207233586033635,0.11845850745967795,0.1018215128247228,-0.07177194003055994,-0.05451191479577634,0.1608791823256148,-0.017958332864323624
WK051807,Wijk 07 Scheveningen,2016,4.259889927709685,0.15762507656600044,NA,NA,NA,NA,NA
WK051807,Wijk 07 Scheveningen,2018,4.26041680118594,0.15815195004225505,0.0782725848387097,-0.06664641892037025,-0.05754336239600592,0.19870499521583956,0.005364151304081662
WK051807,Wijk 07 Scheveningen,2020,4.247895697554011,0.14563084641032545,0.08982120406865926,-0.06798995113432325,-0.05559971144125676,0.18227759349491157,-0.0028782885776656424
WK051807,Wijk 07 Scheveningen,2022,4.2676559547284265,0.16539110358474116,0.09031973164203337,-0.1044205484967806,-0.05676893031053863,0.21846972510222612,0.017791125647800634
WK051808,Wijk 08 Duindorp,2002,4.055611432327784,-0.04665341881590122,NA,NA,NA,NA,NA
WK051808,Wijk 08 Duindorp,2008,4.073655770478079,-0.028609080665606516,NA,NA,NA,NA,NA
WK051808,Wijk 08 Duindorp,2012,4.090664956428304,-0.011599894715380987,NA,NA,NA,NA,NA
WK051808,Wijk 08 Duindorp,2014,4.112609368707695,0.010344517564008997,0.15159289910939405,-0.10936548012313244,-0.0510797310623525,0.07198598208355425,-0.05278915244345467
WK051808,Wijk 08 Duindorp,2016,4.164344372371344,0.062079521227659154,NA,NA,NA,NA,NA
WK051808,Wijk 08 Duindorp,2018,4.1321715902795635,0.029906739135878106,0.13177810901431108,-0.09902891373865795,-0.054976369158572735,0.098558819685279,-0.04642490666648153
WK051808,Wijk 08 Duindorp,2020,4.149958970285855,0.04769411914216942,0.17390830931357346,-0.12721314993832364,-0.05458109591263488,0.10121989411038469,-0.04563983843083049
WK051808,Wijk 08 Duindorp,2022,4.182897659744069,0.08063280860038327,0.1850382688051326,-0.1510558835971962,-0.04631144094930045,0.1259092281996814,-0.032947363857934314
WK051809,Wijk 09 Geuzen- en Statenkwartier,2002,4.412810411287488,0.31054556014380236,NA,NA,NA,NA,NA
WK051809,Wijk 09 Geuzen- en Statenkwartier,2008,4.437686730837757,0.3354218796940714,NA,NA,NA,NA,NA
WK051809,Wijk 09 Geuzen- en Statenkwartier,2012,4.398790318526167,0.29652546738248237,NA,NA,NA,NA,NA
WK051809,Wijk 09 Geuzen- en Statenkwartier,2014,4.408563061228476,0.3062982100847907,0.07099633312471959,0.009574378130741275,-0.0341993172698049,0.1879172948882638,0.07200952121087063
WK051809,Wijk 09 Geuzen- en Statenkwartier,2016,4.417725429761347,0.31546057861766263,NA,NA,NA,NA,NA
WK051809,Wijk 09 Geuzen- en Statenkwartier,2018,4.44497841719843,0.3427135660547457,0.057353219365037615,0.021201574379701434,-0.038502331033720014,0.22652922697207117,0.07613187637165526
